nodes,guardians,threshold,fdkgPercentage,tallierRetPct,tallierNewPct,successRate
10,7,5,0.6,0.7,0,0.916
10,7,5,0.6,0.9,0,0.996
10,7,5,0.7,0.5,0,0.132
10,7,5,0.7,0.7,0,0.835
10,7,5,0.7,0.9,0,1
10,7,5,0.8,0.5,0,0.786
10,7,5,0.8,0.7,0,0.991
10,7,5,0.8,0.9,0,1
10,7,5,0.9,0.5,0,0.75
10,7,5,0.9,0.7,0,1
10,7,5,0.9,0.9,0,1
10,7,5,1,0.5,0,0.979
10,7,5,1,0.7,0,1
10,7,5,1,0.9,0,1
10,7,6,0.2,0.5,0,0
10,7,6,0.2,0.7,0,0
10,7,6,0.2,0.9,0,0
10,7,6,0.3,0.5,0,0
10,7,6,0.3,0.7,0,0
10,7,6,0.3,0.9,0,0
10,7,6,0.4,0.5,0,0
10,7,6,0.4,0.7,0,0
10,7,6,0.4,0.9,0,0.206
10,7,6,0.5,0.5,0,0
10,7,6,0.5,0.7,0,0.047
10,7,6,0.5,0.9,0,0.757
10,7,6,0.6,0.5,0,0.005
10,7,6,0.6,0.7,0,0.594
10,7,6,0.6,0.9,0,0.972
10,7,6,0.7,0.5,0,0
10,7,6,0.7,0.7,0,0.454
